drug_idx,model,n_pairs,matched_AUROC,matched_AUPR,pos_minus_ctrl_score,pos_gt_ctrl_rate
189,Global popularity,25,0.644,0.7611111111111111,0.09908148148148149,0.68
189,HSTrans100,25,0.48,0.623659437249701,-0.13648924589157105,0.52
190,CAFNet-D,325,0.7074556213017752,0.7575522918974201,1.1929456757352903,0.8276923076923077
190,CAFNet,325,0.6433136094674556,0.6835610491742774,0.45341836976317257,0.7230769230769231
190,A3Net,325,0.7939881656804734,0.8179430186125041,1.388156548325832,0.8092307692307692
190,CAFNet-D w/o association residual,325,0.7435739644970415,0.8033212486134653,1.003515895410226,0.8215384615384616
190,CAFNet-D w/o bias/popularity prior,325,0.7018698224852071,0.7317481763470894,1.1261424860816736,0.7692307692307693
190,Global popularity,325,0.659242603550296,0.744527459567657,0.1038951566951567,0.683076923076923
190,HSTrans100,325,0.6072426035502959,0.6501595956383406,0.5747496296121524,0.6523076923076923
191,CAFNet-D,1220,0.6448501746842246,0.7137884825195433,0.680995650810846,0.7270491803278688
191,CAFNet,1220,0.6525597957538296,0.6877854861279403,0.5744757299311459,0.6893442622950819
191,A3Net,1220,0.6548105348024725,0.7148860706101094,0.6374524426638897,0.7237704918032787
191,CAFNet-D w/o association residual,1220,0.5115425960763236,0.5989494996192509,0.07987663853363913,0.5319672131147541
191,CAFNet-D w/o bias/popularity prior,1220,0.6681100510615425,0.7373963685277697,0.8575538103819871,0.7516393442622951
191,Global popularity,1220,0.5466893980112872,0.6274495133033008,0.04222586520947177,0.6180327868852459
191,HSTrans100,1220,0.6028151034668101,0.6833188875372807,0.3748551716081432,0.6770491803278689
192,CAFNet-D,820,0.42969958358120164,0.5115922037327654,-0.4027836438359284,0.4024390243902439
192,CAFNet,820,0.5138607971445568,0.5230900794835496,0.0442931566841719,0.5121951219512195
192,A3Net,820,0.48221296847114814,0.518795257807468,-0.014241556123625945,0.4841463414634146
192,CAFNet-D w/o association residual,820,0.45727245687091017,0.5257815338136007,-0.22323802735020476,0.4475609756097561
192,CAFNet-D w/o bias/popularity prior,820,0.42149018441403924,0.5033413479047515,-0.5397748419742395,0.38658536585365855
192,Global popularity,820,0.5137455383700178,0.5471857493663747,0.01922854561878952,0.49878048780487805
192,HSTrans100,820,0.5902067221891731,0.5864728717884192,0.30768164809702375,0.6158536585365854
193,CAFNet-D,100,0.7195,0.6799350515010083,1.9655310814082623,0.75
193,CAFNet,100,0.5555,0.5984653050793622,0.2692069834470749,0.6
193,A3Net,100,0.774,0.7585812313165812,1.0393966187164188,0.82
193,CAFNet-D w/o association residual,100,0.7404999999999999,0.69766651755184,1.7486241367459296,0.76
193,CAFNet-D w/o bias/popularity prior,100,0.731,0.7054379428352875,1.6522530543804168,0.75
193,Global popularity,100,0.51025,0.5626462324577569,0.020148148148148148,0.49
193,HSTrans100,100,0.61,0.643309792191609,0.4957110658288002,0.68
194,CAFNet-D,150,0.7222222222222223,0.7620859135653306,0.7953736528505881,0.82
194,CAFNet,150,0.7095555555555556,0.6564463640827353,0.7296862995624542,0.74
194,A3Net,150,0.7248888888888889,0.7389127124741333,0.8279436450948318,0.7533333333333333
194,CAFNet-D w/o association residual,150,0.7379999999999999,0.7796937197640673,0.6824358789622784,0.7933333333333333
194,CAFNet-D w/o bias/popularity prior,150,0.7806666666666666,0.7809767449219032,1.1228530022874474,0.8133333333333334
194,Global popularity,150,0.693111111111111,0.7375933033796963,0.12974814814814817,0.7533333333333333
194,HSTrans100,150,0.6428888888888888,0.6788753099022613,0.16943835377693175,0.6866666666666666
195,CAFNet-D,315,0.7597883597883598,0.831930929744896,0.7888674614566659,0.8507936507936508
195,CAFNet,315,0.6942806752330561,0.6980909463502455,0.6726949632877395,0.7047619047619048
195,A3Net,315,0.728344671201814,0.712868995291115,0.7950486903389294,0.7746031746031746
195,CAFNet-D w/o association residual,315,0.7457294028722601,0.8062803829607468,0.8834198379201725,0.8476190476190476
195,CAFNet-D w/o bias/popularity prior,315,0.7157974300831443,0.7573725361234501,1.3253315227608833,0.7587301587301587
195,Global popularity,315,0.673973293020912,0.7632882120941771,0.11594591416813639,0.7777777777777778
195,HSTrans100,315,0.6496346686822877,0.6996408632548802,0.6537012198141643,0.6888888888888889
196,CAFNet-D,225,0.6348641975308642,0.6859624671310612,0.6613045780691835,0.7155555555555555
196,CAFNet,225,0.6805925925925926,0.6787004260328648,0.6551983815431595,0.7111111111111111
196,A3Net,225,0.6923456790123457,0.7028943796231968,0.7574183264374733,0.7066666666666667
196,CAFNet-D w/o association residual,225,0.656395061728395,0.6999872467471242,0.7931471896006002,0.7422222222222222
196,CAFNet-D w/o bias/popularity prior,225,0.6334814814814815,0.6788176494919079,0.5030676608532667,0.6711111111111111
196,Global popularity,225,0.6006913580246913,0.6680243671190935,0.08976460905349795,0.6711111111111111
196,HSTrans100,225,0.6181728395061729,0.6251538519926977,0.5631963936818971,0.6533333333333333
197,CAFNet-D,75,0.6444444444444445,0.6408099623562855,0.35340582619110744,0.64
197,CAFNet,75,0.7466666666666667,0.7330178951465225,0.7426067179441452,0.8
197,A3Net,75,0.6426666666666667,0.6023080523845628,0.5163554161787033,0.6666666666666666
197,CAFNet-D w/o association residual,75,0.7528888888888889,0.7202419242955489,0.7752602963646253,0.8
197,CAFNet-D w/o bias/popularity prior,75,0.7493333333333334,0.6943889884283871,1.3102514534195264,0.7866666666666666
197,Global popularity,75,0.6706666666666667,0.6611403495176622,0.07610864197530866,0.72
197,HSTrans100,75,0.7448888888888888,0.6820467248616029,0.9360043694575627,0.8
198,CAFNet-D,85,0.5522491349480969,0.610205176830907,0.21200347512083895,0.6235294117647059
198,CAFNet,85,0.5474048442906574,0.5842410015042537,0.18519392784904035,0.5647058823529412
198,A3Net,85,0.6761245674740484,0.6793811603986878,0.817853291946299,0.8470588235294118
198,CAFNet-D w/o association residual,85,0.5993079584775087,0.6138395520963329,0.5365330657099976,0.7411764705882353
198,CAFNet-D w/o bias/popularity prior,85,0.570242214532872,0.6081627205083805,0.44986350027953875,0.6470588235294118
198,Global popularity,85,0.5525951557093426,0.5978073752328734,0.03633986928104576,0.6705882352941176
198,HSTrans100,85,0.6041522491349481,0.5999036842014562,0.36823364575119577,0.7411764705882353
199,CAFNet-D,65,0.6236686390532544,0.6299752378149557,0.6089309643094356,0.7230769230769231
199,CAFNet,65,0.7147928994082839,0.7891564392557044,0.8691314541376554,0.7076923076923077
199,A3Net,65,0.6437869822485207,0.6342510258918928,0.5617231375896014,0.6923076923076923
199,CAFNet-D w/o association residual,65,0.6177514792899408,0.6316171407755393,0.5451028138972246,0.6923076923076923
199,CAFNet-D w/o bias/popularity prior,65,0.7384615384615385,0.7430427138597047,1.6532356600921887,0.8
199,Global popularity,65,0.5727810650887574,0.6029386964784152,0.05007407407407407,0.6307692307692307
199,HSTrans100,65,0.650887573964497,0.6412226419481875,0.5243865413161425,0.676923076923077
200,CAFNet-D,85,0.7515570934256055,0.7617841591508827,1.7843279518625315,0.8470588235294118
200,CAFNet,85,0.7647058823529412,0.7695031367702283,1.263750826085315,0.8352941176470589
200,A3Net,85,0.6034602076124568,0.6467233839183946,0.5170707220540327,0.6235294117647059
200,CAFNet-D w/o association residual,85,0.7231833910034602,0.7322205379952509,1.3194639594239348,0.8117647058823529
200,CAFNet-D w/o bias/popularity prior,85,0.7031141868512111,0.7271026294566083,1.4380688365767984,0.7764705882352941
200,Global popularity,85,0.6027681660899654,0.6784558599523836,0.10197821350762526,0.6235294117647059
200,HSTrans100,85,0.5190311418685122,0.5406873967212609,0.10563685166485169,0.4823529411764706
201,CAFNet-D,705,0.5490267089180625,0.6000801163686583,0.2293597714215887,0.5957446808510638
201,CAFNet,705,0.49726874905688856,0.540636966888871,0.011642890971761665,0.4836879432624113
201,A3Net,705,0.5715708465368945,0.5929759630653793,0.3282970682631993,0.6226950354609929
201,CAFNet-D w/o association residual,705,0.5942055228610231,0.6364012525022893,0.4178370667477832,0.6553191489361702
201,CAFNet-D w/o bias/popularity prior,705,0.5757255671243902,0.6136388515801503,0.3072125296696281,0.6283687943262412
201,Global popularity,705,0.5511040692118103,0.6232938130316346,0.0483845547675335,0.6070921985815603
201,HSTrans100,705,0.46261254464061163,0.49046365777120776,-0.13043105803060193,0.4581560283687943
202,CAFNet-D,435,0.682467961421588,0.7154411457135159,0.9663733356771456,0.7816091954022989
202,CAFNet,435,0.6726648170167789,0.702683612643089,0.7569530477468995,0.7057471264367816
202,A3Net,435,0.7103184040163826,0.7431403363929516,0.8038265262698305,0.7701149425287356
202,CAFNet-D w/o association residual,435,0.7599154445765622,0.7799304720440556,1.2677840360793573,0.8068965517241379
202,CAFNet-D w/o bias/popularity prior,435,0.7479719910159862,0.7758634865243084,1.4337540426066724,0.8229885057471265
202,Global popularity,435,0.5732461355529133,0.6511391236855119,0.0640340570455513,0.5977011494252874
202,HSTrans100,435,0.6869863918615405,0.6983544894694487,0.9746248922471342,0.7402298850574712
203,CAFNet-D,540,0.7172496570644717,0.7503066567946826,1.3166825836179432,0.8166666666666667
203,CAFNet,540,0.564874828532236,0.5944477760516051,0.3265042727157749,0.5944444444444444
203,A3Net,540,0.6594993141289438,0.6724266142707584,0.5717124604516559,0.6925925925925925
203,CAFNet-D w/o association residual,540,0.6492969821673525,0.694968641854657,0.8810798479425204,0.762962962962963
203,CAFNet-D w/o bias/popularity prior,540,0.7702503429355281,0.7866353596565314,1.5278382222823523,0.837037037037037
203,Global popularity,540,0.5526920438957477,0.6414818686474092,0.05875171467764061,0.5648148148148148
203,HSTrans100,540,0.4849451303155007,0.5646861780875112,-0.04400951963056017,0.46111111111111114
204,CAFNet-D,295,0.7083596667624247,0.746542013245016,0.5701344582362701,0.7932203389830509
204,CAFNet,295,0.6785406492387245,0.6206726553771942,0.48846778404914737,0.7084745762711865
204,A3Net,295,0.6586613042229245,0.5844464703161688,0.5387266154511501,0.6745762711864407
204,CAFNet-D w/o association residual,295,0.6761275495547255,0.7242018847304007,0.47943081062729076,0.7762711864406779
204,CAFNet-D w/o bias/popularity prior,295,0.7434645216891698,0.7637581780947629,0.5912949455491567,0.7966101694915254
204,Global popularity,295,0.621545532892847,0.6942259219311626,0.08810043942247334,0.7186440677966102
204,HSTrans100,295,0.4775064636598678,0.5180339385263394,-0.17451591607877764,0.44745762711864406
205,CAFNet-D,265,0.5762904948380206,0.638990579921084,0.5714902413622388,0.6490566037735849
205,CAFNet,265,0.5272338910644357,0.6013459531533206,0.10119733007730175,0.5132075471698113
205,A3Net,265,0.5656817372730509,0.6495576454079881,0.33824782613313426,0.5622641509433962
205,CAFNet-D w/o association residual,265,0.5452474190103239,0.6343032285455644,0.23775624213915947,0.5169811320754717
205,CAFNet-D w/o bias/popularity prior,265,0.5378426486294056,0.6094300087651643,0.20016475139923814,0.5622641509433962
205,Global popularity,265,0.5742969028123888,0.6515417813538025,0.07309014675052411,0.6113207547169811
205,HSTrans100,265,0.5404770380918477,0.5491739828826787,0.1665669615257461,0.5584905660377358
206,CAFNet-D,145,0.7039239001189062,0.7685842189269776,0.5857046281983113,0.7241379310344828
206,CAFNet,145,0.6925089179548157,0.6977417997344711,0.6432760647658644,0.7034482758620689
206,A3Net,145,0.7229488703923901,0.783436165850465,0.6717273463462962,0.7517241379310344
206,CAFNet-D w/o association residual,145,0.6982164090368609,0.7646808726005274,0.5978852105551753,0.7379310344827587
206,CAFNet-D w/o bias/popularity prior,145,0.7162901307966706,0.7708814258675512,0.3833379835918032,0.7310344827586207
206,Global popularity,145,0.7439952437574315,0.8056300508848816,0.15343039591315452,0.7586206896551724
206,HSTrans100,145,0.7552913198573127,0.7634041424386536,0.8332907981399832,0.8
207,CAFNet-D,85,0.7757785467128027,0.8279640187618283,1.2210376629934592,0.8117647058823529
207,CAFNet,85,0.8332179930795847,0.8689257681778289,1.2227308348697774,0.8588235294117647
207,A3Net,85,0.8311418685121107,0.8501557032074618,0.9203855153392343,0.8588235294117647
207,CAFNet-D w/o association residual,85,0.8408304498269896,0.8686032216157565,1.2222095307181864,0.8941176470588236
207,CAFNet-D w/o bias/popularity prior,85,0.8304498269896194,0.8766829792623076,0.9368736419607612,0.8588235294117647
207,Global popularity,85,0.7771626297577855,0.8388354318552158,0.19165141612200434,0.8235294117647058
207,HSTrans100,85,0.8083044982698961,0.8360162565913122,1.4448812727542484,0.8352941176470589
208,CAFNet-D,225,0.7744197530864199,0.8104233157213323,1.2262061768935786,0.8222222222222222
208,CAFNet,225,0.6915555555555556,0.6822829472172757,0.7579468876123429,0.7333333333333333
208,A3Net,225,0.6603456790123456,0.6604990243056191,0.634077222786016,0.6844444444444444
208,CAFNet-D w/o association residual,225,0.7430123456790124,0.7924490499533922,1.080983825524648,0.8222222222222222
208,CAFNet-D w/o bias/popularity prior,225,0.7076543209876544,0.7751957020636284,0.6463126847479078,0.8088888888888889
208,Global popularity,225,0.6337777777777778,0.7244775630648438,0.10802304526748972,0.6711111111111111
208,HSTrans100,225,0.5512098765432099,0.6189948484953185,0.22946190072430506,0.5777777777777777
209,CAFNet-D,85,0.7868512110726643,0.8366675994052035,1.6293300903018784,0.7764705882352941
209,CAFNet,85,0.7636678200692041,0.7942454530086582,1.0277748618932332,0.8
209,A3Net,85,0.8013840830449828,0.8301555872909996,1.2830981933018741,0.8705882352941177
209,CAFNet-D w/o association residual,85,0.8103806228373701,0.8551249112126482,1.30732723278377,0.8235294117647058
209,CAFNet-D w/o bias/popularity prior,85,0.7591695501730104,0.7940111313854673,1.5128593656946632,0.7764705882352941
209,Global popularity,85,0.7626297577854672,0.8319393132423434,0.20017429193899783,0.8
209,HSTrans100,85,0.7072664359861592,0.7471275231140585,1.0295680195969694,0.7411764705882353
210,CAFNet-D,160,0.5521484375,0.6558457965387015,0.4623473491985351,0.6375
210,CAFNet,160,0.5904296874999999,0.6397035841552916,0.3774495211429894,0.65625
210,A3Net,160,0.5812499999999999,0.6676930971133217,0.3627013450488449,0.64375
210,CAFNet-D w/o association residual,160,0.5785156250000001,0.6672357500799097,0.604511872283183,0.6375
210,CAFNet-D w/o bias/popularity prior,160,0.5625,0.6649044177452951,0.4284621402155608,0.625
210,Global popularity,160,0.5759765625,0.6753305066216031,0.09623148148148147,0.6375
210,HSTrans100,160,0.5931640625,0.6032136080355359,0.4234552445821464,0.65625
211,CAFNet-D,95,0.5617728531855957,0.6121042076523244,0.4950714679925065,0.6105263157894737
211,CAFNet,95,0.5814404432132965,0.6297352257703484,0.3303663122026544,0.631578947368421
211,A3Net,95,0.5667590027700831,0.6148728531921597,0.34180253634327334,0.631578947368421
211,CAFNet-D w/o association residual,95,0.5684210526315789,0.6121594348293034,0.42961672575850235,0.6842105263157895
211,CAFNet-D w/o bias/popularity prior,95,0.5767313019390581,0.6012522495272243,0.6807192131092674,0.6421052631578947
211,Global popularity,95,0.531578947368421,0.6070274671775091,0.05325536062378167,0.47368421052631576
211,HSTrans100,95,0.5617728531855956,0.5900359813195384,0.29425334624553984,0.5789473684210527
212,CAFNet-D,110,0.8235537190082645,0.8646248841609092,0.9179116586392576,0.8363636363636363
212,CAFNet,110,0.8202479338842976,0.8631121810248392,1.3075154941190372,0.8
212,A3Net,110,0.8099173553719008,0.8456363716675394,1.1485504096204586,0.8090909090909091
212,CAFNet-D w/o association residual,110,0.7603305785123967,0.8214249285770843,0.9180043074895036,0.7909090909090909
212,CAFNet-D w/o bias/popularity prior,110,0.734297520661157,0.8040363933076236,0.7892864902249791,0.7090909090909091
212,Global popularity,110,0.7890495867768597,0.8417663762926708,0.18232996632996631,0.8
212,HSTrans100,110,0.6739669421487603,0.6211093862080419,0.8580672326413068,0.7090909090909091
213,CAFNet-D,90,0.7111111111111111,0.7735330277708781,0.8165331718822321,0.7666666666666667
213,CAFNet,90,0.6805555555555556,0.7050738114243555,0.6072717958026462,0.7666666666666667
213,A3Net,90,0.7030864197530865,0.7532367814488338,0.9298507211522924,0.8333333333333334
213,CAFNet-D w/o association residual,90,0.6376543209876543,0.7511882463883438,0.5445282304866447,0.7
213,CAFNet-D w/o bias/popularity prior,90,0.691358024691358,0.7748753483331108,0.6051973082953029,0.8333333333333334
213,Global popularity,90,0.6901234567901234,0.7787310665448111,0.17148971193415635,0.8444444444444444
213,HSTrans100,90,0.6339506172839506,0.6783301762755861,0.5294126516415013,0.7111111111111111
214,CAFNet-D,110,0.5380165289256198,0.5751470494930323,0.21768531040711836,0.5818181818181818
214,CAFNet,110,0.46942148760330576,0.5110915000532219,-0.07808300737630236,0.43636363636363634
